0.397908091545105,0.4410969316959381,0.37809494137763977,0.4260323941707611,0.44957610964775085,ReposoDiferencia_asimetri
0.3009468913078308,0.21471820771694183,0.4104791581630707,0.3114872872829437,0.2755680978298187,ReposoDiferencia_simetric
0.34173980355262756,0.3646865785121918,0.2888408601284027,0.06188994646072388,0.2127368301153183,Tarea1Diferencia_asimetri
0.8971561789512634,0.9127854704856873,0.7839173674583435,0.930853545665741,0.9266371726989746,Tarea1Diferencia_simetric
0.2913241684436798,0.3035667836666107,0.3601159155368805,0.20273752510547638,0.1583011895418167,Tarea2Diferencia_asimetri
0.8933977484703064,0.8699750900268555,0.6697773337364197,0.883206844329834,0.8763250708580017,Tarea2Diferencia_simetric
0.2512300908565521,0.25217169523239136,0.12318775802850723,0.18769501149654388,0.12281215190887451,Tarea3Diferencia_asimetri
0.28579506278038025,0.180131733417511,0.18244025111198425,0.6391707062721252,0.4759383201599121,Tarea3Diferencia_simetric
0.20676663517951965,0.22679294645786285,0.0996476411819458,0.08185447007417679,0.09859957545995712,Tarea4Diferencia_asimetri
0.5749274492263794,0.5419227480888367,0.27716678380966187,0.6000364422798157,0.5731405019760132,Tarea4Diferencia_simetric
0.357541561126709,0.22084836661815643,0.18848609924316406,0.2229003757238388,0.16585353016853333,Tarea5Diferencia_asimetri
0.6051734685897827,0.5326716899871826,0.2419394850730896,0.6996704936027527,0.6961307525634766,Tarea5Diferencia_simetric
0.22769609093666077,0.18935538828372955,0.09242808818817139,0.1552826315164566,0.28192517161369324,Tarea6Diferencia_asimetri
0.6526244282722473,0.5344099998474121,0.2631281316280365,0.7880158424377441,0.700880765914917,Tarea6Diferencia_simetric
0.321172297000885,0.4415205419063568,0.22359035909175873,0.27723804116249084,0.36617082357406616,ReposoDiferencia_asimetri
0.20591753721237183,0.039003968238830566,0.20256119966506958,0.17625802755355835,0.19572913646697998,ReposoDiferencia_simetric
0.2574193477630615,0.2755693197250366,0.24838832020759583,0.04309738799929619,0.09609139710664749,Tarea1Diferencia_asimetri
0.26227423548698425,0.1393314003944397,0.10193457454442978,0.4906863272190094,0.3858315050601959,Tarea1Diferencia_simetric
0.19560012221336365,0.251413494348526,0.22839267551898956,0.1134093627333641,0.07370105385780334,Tarea2Diferencia_asimetri
0.3544542193412781,0.19022507965564728,0.06922487169504166,0.5879523158073425,0.4704497754573822,Tarea2Diferencia_simetric
0.2107604444026947,0.18326370418071747,0.059068672358989716,0.09236598759889603,0.1012897789478302,Tarea3Diferencia_asimetri
0.19780972599983215,0.1096377894282341,0.14078114926815033,0.5659826397895813,0.3852502703666687,Tarea3Diferencia_simetric
0.1629694104194641,0.13598358631134033,0.06450384110212326,0.1605425924062729,0.11854129284620285,Tarea4Diferencia_asimetri
0.16828198730945587,0.10698408633470535,0.12925802171230316,0.5838830471038818,0.38928815722465515,Tarea4Diferencia_simetric
0.22332541644573212,0.28066349029541016,0.26579734683036804,0.07855553179979324,0.06787513196468353,Tarea5Diferencia_asimetri
0.2962784767150879,0.07982266694307327,0.172377347946167,0.5851952433586121,0.484017550945282,Tarea5Diferencia_simetric
0.26450419425964355,0.2660779654979706,0.07112035900354385,0.16762350499629974,0.12236462533473969,Tarea6Diferencia_asimetri
0.23635387420654297,0.05019576847553253,0.06038331240415573,0.6711979508399963,0.4490697383880615,Tarea6Diferencia_simetric
0.39136940240859985,0.43276798725128174,0.32893916964530945,0.43922188878059387,0.4444223940372467,ReposoDiferencia_asimetri
0.15321221947669983,0.03290797397494316,0.15164948999881744,0.27754414081573486,0.2267085164785385,ReposoDiferencia_simetric
0.6473902463912964,0.7594213485717773,0.7758603096008301,0.3998713493347168,0.4848254919052124,Tarea1Diferencia_asimetri
0.16614294052124023,0.3505488932132721,0.4246695935726166,0.2841150462627411,0.15820738673210144,Tarea1Diferencia_simetric
0.8776809573173523,0.8874304890632629,0.8118618726730347,0.5516167879104614,0.791633665561676,Tarea2Diferencia_asimetri
0.724291205406189,0.7696674466133118,0.6660627126693726,0.2698523998260498,0.592124342918396,Tarea2Diferencia_simetric
